"date,channel,currency,row_spend,impressions,clicks,conversions,revenue,clean_data,adspend_usd"
"2025/01/01,facebook ads,INR,1747,509,21,1,57,2025-01-01,21.048192771084338"
"01/02/2025,instagram,INR,478,110,11,4,180,2025-01-02,5.759036144578313"
"2025/01/01,linkedin ads,EUR,2691,681,12,0,0,2025-01-01,2925.0"
"05-jan-2025,Google ads,USD,568,782,18,4,184,2025-01-05,"
"05-jan-2025,facebook ads,EUR,2159,917,26,0,0,2025-01-05,2346.7391304347825"
"05-jan-2025,linkedin ads,EUR,1713,528,17,0,0,2025-01-05,1861.9565217391303"
"01/02/2025,instagram,INR,2109,646,24,2,98,2025-01-02,25.40963855421687"
"2025/01/04,instagram,INR,1667,417,26,3,123,2025-01-04,20.08433734939759"
"2025.01.03,instagram,INR,1220,600,28,1,59,2025-01-03,14.698795180722891"
"01/02/2025,instagram,USD,2363,423,15,4,200,2025-01-02,"
"2025/01/04,instagram,INR,2416,807,10,3,159,2025-01-04,29.10843373493976"
"01/02/2025,instagram,EUR,2143,382,26,3,138,2025-01-02,2329.3478260869565"
"01/02/2025,instagram,INR,2829,340,29,5,275,2025-01-02,34.08433734939759"
"2025/01/01,Google ads,USD,1877,617,21,4,192,2025-01-01,"
"05-jan-2025,linkedin ads,INR,2217,170,18,1,48,2025-01-05,26.710843373493976"
"01/02/2025,facebook ads,EUR,1692,270,25,0,0,2025-01-02,1839.1304347826085"
"2025/01/01,facebook ads,INR,1307,870,26,4,160,2025-01-01,15.74698795180723"
"05-jan-2025,facebook ads,EUR,1325,768,11,0,0,2025-01-05,1440.2173913043478"
"2025/01/04,facebook ads,INR,378,377,14,3,135,2025-01-04,4.554216867469879"
"05-jan-2025,linkedin ads,INR,1256,876,17,1,51,2025-01-05,15.132530120481928"
"2025/01/01,linkedin ads,USD,1350,407,12,4,196,2025-01-01,"
"2025/01/01,linkedin ads,USD,1755,602,17,0,0,2025-01-01,"
"2025/01/04,Google ads,INR,1562,398,22,1,56,2025-01-04,18.819277108433734"
"2025/01/04,Google ads,INR,856,748,29,4,160,2025-01-04,10.313253012048193"
"2025.01.03,linkedin ads,INR,1918,518,18,3,138,2025-01-03,23.10843373493976"
"2025.01.03,linkedin ads,USD,1328,405,27,1,41,2025-01-03,"
"2025/01/04,facebook ads,USD,1198,917,14,0,0,2025-01-04,"
"2025/01/04,Google ads,USD,2392,271,17,4,228,2025-01-04,"
"01/02/2025,instagram,EUR,637,286,12,2,106,2025-01-02,692.391304347826"
"2025.01.03,facebook ads,EUR,1580,352,27,1,42,2025-01-03,1717.391304347826"
"01/02/2025,linkedin ads,INR,2181,802,19,0,0,2025-01-02,26.27710843373494"
"05-jan-2025,Google ads,INR,1139,490,11,0,0,2025-01-05,13.72289156626506"
"2025/01/01,linkedin ads,INR,2470,883,17,2,110,2025-01-01,29.759036144578314"
"01/02/2025,linkedin ads,USD,2799,621,21,4,176,2025-01-02,"
"05-jan-2025,linkedin ads,EUR,2803,475,20,4,236,2025-01-05,3046.7391304347825"
"01/02/2025,facebook ads,INR,1872,532,21,2,114,2025-01-02,22.55421686746988"
"01/02/2025,Google ads,INR,1177,242,13,3,135,2025-01-02,14.180722891566266"
"2025.01.03,linkedin ads,INR,751,688,18,4,180,2025-01-03,9.048192771084338"
"2025/01/01,linkedin ads,USD,1232,717,25,0,0,2025-01-01,"
"05-jan-2025,linkedin ads,INR,2177,277,22,0,0,2025-01-05,26.228915662650603"
"2025/01/04,instagram,INR,983,485,12,2,98,2025-01-04,11.843373493975903"
"2025/01/01,Google ads,EUR,2830,799,13,3,159,2025-01-01,3076.086956521739"
"2025.01.03,Google ads,INR,2299,233,28,2,108,2025-01-03,27.698795180722893"
"2025.01.03,Google ads,INR,594,641,20,1,53,2025-01-03,7.156626506024097"
"2025/01/04,linkedin ads,INR,778,200,28,1,46,2025-01-04,9.373493975903614"
"05-jan-2025,instagram,USD,2375,785,29,1,52,2025-01-05,"
"05-jan-2025,Google ads,USD,2547,558,17,1,42,2025-01-05,"
"2025/01/01,instagram,EUR,683,360,12,3,120,2025-01-01,742.391304347826"
"2025/01/01,instagram,INR,1910,652,16,4,192,2025-01-01,23.012048192771083"
"05-jan-2025,facebook ads,USD,1051,911,19,1,50,2025-01-05,"
"05-jan-2025,facebook ads,USD,2366,742,13,4,220,2025-01-05,"
"2025.01.03,Google ads,INR,2537,178,10,4,224,2025-01-03,30.566265060240966"
"01/02/2025,linkedin ads,INR,1238,704,22,0,0,2025-01-02,14.91566265060241"
"01/02/2025,facebook ads,USD,627,389,18,0,0,2025-01-02,"
"05-jan-2025,instagram,USD,2669,668,15,0,0,2025-01-05,"
"05-jan-2025,facebook ads,EUR,895,166,27,4,188,2025-01-05,972.8260869565217"
"05-jan-2025,facebook ads,INR,2852,752,12,1,41,2025-01-05,34.36144578313253"
"05-jan-2025,linkedin ads,INR,955,152,29,1,56,2025-01-05,11.506024096385541"
"05-jan-2025,Google ads,EUR,225,302,26,0,0,2025-01-05,244.56521739130434"
"05-jan-2025,Google ads,INR,2730,193,12,2,106,2025-01-05,32.89156626506024"
"2025/01/04,Google ads,INR,1850,540,21,3,153,2025-01-04,22.289156626506024"
"2025/01/01,linkedin ads,INR,1026,651,12,4,180,2025-01-01,12.36144578313253"
"2025.01.03,Google ads,USD,245,690,11,0,0,2025-01-03,"
"01/02/2025,facebook ads,USD,598,931,26,0,0,2025-01-02,"
"2025.01.03,linkedin ads,USD,1827,177,13,0,0,2025-01-03,"
"01/02/2025,facebook ads,INR,1831,743,29,2,116,2025-01-02,22.06024096385542"
"2025/01/01,Google ads,USD,1358,609,18,2,104,2025-01-01,"
"2025.01.03,Google ads,USD,2694,147,18,3,129,2025-01-03,"
"2025.01.03,facebook ads,EUR,1337,325,27,0,0,2025-01-03,1453.2608695652173"
"01/02/2025,Google ads,USD,1550,688,24,2,94,2025-01-02,"
"2025/01/01,linkedin ads,INR,672,195,12,0,0,2025-01-01,8.096385542168674"
"2025/01/04,Google ads,USD,1173,905,20,3,123,2025-01-04,"
"05-jan-2025,linkedin ads,USD,925,154,12,2,98,2025-01-05,"
"2025/01/04,instagram,USD,1775,894,21,4,196,2025-01-04,"
"2025.01.03,Google ads,INR,1949,716,13,4,236,2025-01-03,23.481927710843372"
"01/02/2025,facebook ads,USD,2332,412,29,0,0,2025-01-02,"
"2025/01/04,Google ads,USD,1385,112,22,4,228,2025-01-04,"
"05-jan-2025,instagram,EUR,236,831,20,1,52,2025-01-05,256.52173913043475"
"2025/01/01,linkedin ads,USD,1441,295,17,0,0,2025-01-01,"
"2025/01/01,instagram,EUR,2762,805,25,5,230,2025-01-01,3002.173913043478"
"2025.01.03,Google ads,USD,1171,898,26,3,168,2025-01-03,"
"01/02/2025,linkedin ads,USD,1447,964,14,3,138,2025-01-02,"
"01/02/2025,instagram,INR,2060,626,21,5,295,2025-01-02,24.819277108433734"
"2025/01/04,facebook ads,USD,2080,106,29,4,232,2025-01-04,"
"05-jan-2025,linkedin ads,USD,1514,868,15,2,96,2025-01-05,"
"2025.01.03,linkedin ads,USD,715,959,23,2,118,2025-01-03,"
"2025.01.03,facebook ads,USD,1252,176,26,4,196,2025-01-03,"
"2025/01/04,linkedin ads,EUR,1069,934,14,2,88,2025-01-04,1161.9565217391305"
"01/02/2025,linkedin ads,INR,780,862,29,3,141,2025-01-02,9.397590361445783"
"2025/01/04,instagram,EUR,1098,464,23,4,192,2025-01-04,1193.4782608695652"
"2025.01.03,facebook ads,EUR,452,933,18,3,165,2025-01-03,491.30434782608694"
"2025/01/01,Google ads,EUR,2270,305,19,0,0,2025-01-01,2467.391304347826"
"2025/01/04,linkedin ads,INR,847,979,23,1,53,2025-01-04,10.204819277108435"
"2025/01/04,facebook ads,USD,1644,376,28,3,135,2025-01-04,"
"2025/01/04,Google ads,EUR,812,900,23,0,0,2025-01-04,882.6086956521739"
"2025/01/04,instagram,EUR,1726,583,19,4,236,2025-01-04,1876.086956521739"
"2025/01/01,linkedin ads,USD,662,836,18,0,0,2025-01-01,"
"01/02/2025,linkedin ads,INR,1397,644,23,1,48,2025-01-02,16.83132530120482"
"01/02/2025,Google ads,INR,1051,880,24,0,0,2025-01-02,12.662650602409638"
"2025.01.03,linkedin ads,USD,1210,721,23,2,86,2025-01-03,"
"2025/01/01,facebook ads,INR,2168,245,21,2,100,2025-01-01,26.120481927710845"
"01/02/2025,Google ads,EUR,1789,496,13,1,47,2025-01-02,1944.5652173913043"
"01/02/2025,instagram,USD,1140,947,24,1,57,2025-01-02,"
"05-jan-2025,facebook ads,EUR,2360,399,26,4,188,2025-01-05,2565.2173913043475"
"01/02/2025,linkedin ads,INR,310,990,19,1,58,2025-01-02,3.7349397590361444"
"2025/01/04,linkedin ads,EUR,2828,184,10,2,108,2025-01-04,3073.9130434782605"
"01/02/2025,facebook ads,EUR,280,142,26,2,80,2025-01-02,304.3478260869565"
"2025/01/04,facebook ads,EUR,600,882,13,3,126,2025-01-04,652.1739130434783"
"2025.01.03,linkedin ads,USD,2554,786,23,2,84,2025-01-03,"
"2025/01/01,Google ads,INR,744,401,10,3,129,2025-01-01,8.963855421686747"
"2025.01.03,Google ads,INR,403,341,11,4,160,2025-01-03,4.855421686746988"
"01/02/2025,linkedin ads,INR,1139,470,19,1,52,2025-01-02,13.72289156626506"
"2025/01/04,facebook ads,EUR,2104,259,12,0,0,2025-01-04,2286.9565217391305"
"2025.01.03,linkedin ads,USD,539,180,25,0,0,2025-01-03,"
"05-jan-2025,facebook ads,USD,664,565,17,4,224,2025-01-05,"
"2025/01/04,linkedin ads,INR,1585,584,21,3,120,2025-01-04,19.096385542168676"
"01/02/2025,linkedin ads,EUR,1412,402,27,4,184,2025-01-02,1534.782608695652"
"01/02/2025,facebook ads,EUR,2622,696,26,4,224,2025-01-02,2850.0"
"01/02/2025,linkedin ads,INR,2207,351,21,2,88,2025-01-02,26.59036144578313"
"2025.01.03,linkedin ads,INR,2339,133,10,0,0,2025-01-03,28.180722891566266"
"2025/01/04,instagram,EUR,1612,466,14,0,0,2025-01-04,1752.1739130434783"
"2025.01.03,linkedin ads,INR,326,977,22,1,57,2025-01-03,3.927710843373494"
"2025/01/04,Google ads,USD,2476,779,23,1,53,2025-01-04,"
"01/02/2025,Google ads,USD,1460,121,14,2,100,2025-01-02,"
"2025/01/04,linkedin ads,USD,642,849,26,1,55,2025-01-04,"
"2025/01/01,Google ads,EUR,721,219,28,4,200,2025-01-01,783.695652173913"
"2025.01.03,facebook ads,USD,2493,308,10,2,102,2025-01-03,"
"2025.01.03,linkedin ads,EUR,2805,300,21,0,0,2025-01-03,3048.9130434782605"
"05-jan-2025,linkedin ads,USD,1548,469,28,2,90,2025-01-05,"
"05-jan-2025,linkedin ads,USD,2353,835,15,3,123,2025-01-05,"
"2025/01/01,facebook ads,EUR,2856,153,29,1,51,2025-01-01,3104.3478260869565"
"2025/01/04,Google ads,USD,2954,587,28,3,174,2025-01-04,"
"01/02/2025,instagram,EUR,2149,529,24,3,138,2025-01-02,2335.869565217391"
"05-jan-2025,facebook ads,EUR,1569,529,24,4,160,2025-01-05,1705.4347826086955"
"01/02/2025,facebook ads,USD,1392,219,16,4,212,2025-01-02,"
"2025/01/01,Google ads,INR,2409,124,28,0,0,2025-01-01,29.02409638554217"
"2025/01/01,Google ads,USD,744,385,17,4,212,2025-01-01,"
"2025.01.03,instagram,EUR,843,291,20,5,260,2025-01-03,916.3043478260869"
"2025/01/04,linkedin ads,INR,2846,159,18,3,144,2025-01-04,34.28915662650602"
"2025/01/01,instagram,USD,2240,597,25,3,144,2025-01-01,"
"2025/01/01,linkedin ads,INR,1660,976,18,3,171,2025-01-01,20.0"
"2025/01/01,Google ads,USD,798,783,10,3,141,2025-01-01,"
"01/02/2025,facebook ads,EUR,2511,760,26,1,51,2025-01-02,2729.3478260869565"
"2025/01/04,facebook ads,INR,2614,116,11,3,156,2025-01-04,31.49397590361446"
"2025.01.03,instagram,USD,1921,318,12,1,42,2025-01-03,"
"2025/01/04,Google ads,INR,2407,192,28,3,126,2025-01-04,29.0"
"01/02/2025,linkedin ads,INR,2207,556,20,4,220,2025-01-02,26.59036144578313"
"2025.01.03,Google ads,INR,645,433,27,1,47,2025-01-03,7.771084337349397"
"01/02/2025,linkedin ads,INR,2110,739,21,0,0,2025-01-02,25.42168674698795"
"2025/01/04,Google ads,USD,1255,292,26,1,55,2025-01-04,"
"2025/01/04,instagram,USD,2218,794,19,1,49,2025-01-04,"
"2025/01/01,Google ads,INR,1511,976,14,1,48,2025-01-01,18.204819277108435"
"2025/01/01,facebook ads,INR,2269,562,17,2,108,2025-01-01,27.337349397590362"
"2025/01/01,linkedin ads,INR,2934,219,14,3,150,2025-01-01,35.34939759036145"
"01/02/2025,Google ads,USD,2733,440,19,1,49,2025-01-02,"
"01/02/2025,instagram,EUR,1303,165,29,3,177,2025-01-02,1416.304347826087"
"2025.01.03,Google ads,INR,2365,849,15,3,156,2025-01-03,28.49397590361446"
"2025.01.03,instagram,USD,2418,212,19,3,171,2025-01-03,"
"05-jan-2025,linkedin ads,EUR,576,464,21,1,54,2025-01-05,626.0869565217391"
"01/02/2025,instagram,USD,470,641,17,2,108,2025-01-02,"
"01/02/2025,facebook ads,EUR,1352,527,27,0,0,2025-01-02,1469.5652173913043"
"2025/01/01,facebook ads,USD,2463,835,23,4,236,2025-01-01,"
"01/02/2025,linkedin ads,INR,2541,807,11,1,57,2025-01-02,30.6144578313253"
"01/02/2025,Google ads,INR,356,158,21,2,108,2025-01-02,4.289156626506024"
"05-jan-2025,Google ads,INR,1898,419,19,4,224,2025-01-05,22.867469879518072"
"01/02/2025,instagram,INR,1639,207,14,2,84,2025-01-02,19.746987951807228"
"01/02/2025,linkedin ads,INR,2800,660,14,4,236,2025-01-02,33.734939759036145"
"2025.01.03,instagram,EUR,2938,811,29,3,168,2025-01-03,3193.478260869565"
"05-jan-2025,linkedin ads,INR,1908,352,24,1,40,2025-01-05,22.987951807228917"
"2025/01/04,linkedin ads,INR,455,423,29,2,88,2025-01-04,5.481927710843373"
"01/02/2025,linkedin ads,USD,2783,165,24,0,0,2025-01-02,"
"01/02/2025,linkedin ads,INR,2342,425,27,0,0,2025-01-02,28.216867469879517"
"2025/01/04,Google ads,USD,2375,246,18,0,0,2025-01-04,"
"01/02/2025,facebook ads,USD,1764,177,26,1,58,2025-01-02,"
"01/02/2025,facebook ads,EUR,2157,960,17,2,106,2025-01-02,2344.565217391304"
"2025.01.03,instagram,USD,1681,153,28,4,160,2025-01-03,"
"2025/01/04,linkedin ads,USD,670,156,20,4,204,2025-01-04,"
"2025/01/01,facebook ads,USD,2929,377,14,3,177,2025-01-01,"
"05-jan-2025,facebook ads,EUR,1089,771,14,0,0,2025-01-05,1183.695652173913"
"05-jan-2025,linkedin ads,EUR,2355,925,11,1,53,2025-01-05,2559.782608695652"
"2025.01.03,Google ads,USD,1154,199,15,0,0,2025-01-03,"
"05-jan-2025,linkedin ads,USD,1324,932,15,3,144,2025-01-05,"
"01/02/2025,instagram,USD,2218,102,29,4,204,2025-01-02,"
"2025/01/01,instagram,USD,299,205,13,2,90,2025-01-01,"
"01/02/2025,Google ads,USD,1638,379,29,1,55,2025-01-02,"
"2025/01/01,linkedin ads,USD,2248,937,17,1,48,2025-01-01,"
"05-jan-2025,Google ads,EUR,2799,723,19,4,224,2025-01-05,3042.391304347826"
"01/02/2025,linkedin ads,INR,2681,192,27,1,54,2025-01-02,32.30120481927711"
"2025/01/01,facebook ads,USD,2011,669,14,1,40,2025-01-01,"
"2025/01/01,linkedin ads,EUR,752,971,19,1,53,2025-01-01,817.391304347826"
"05-jan-2025,linkedin ads,INR,1863,941,14,1,46,2025-01-05,22.44578313253012"
"2025/01/04,Google ads,INR,1827,236,11,3,153,2025-01-04,22.012048192771083"
"05-jan-2025,facebook ads,INR,2177,119,12,4,208,2025-01-05,26.228915662650603"
"2025.01.03,Google ads,EUR,2132,900,24,0,0,2025-01-03,2317.391304347826"
"05-jan-2025,linkedin ads,EUR,2136,883,11,0,0,2025-01-05,2321.7391304347825"
"01/02/2025,linkedin ads,USD,2635,131,26,2,90,2025-01-02,"
"2025/01/04,facebook ads,USD,2508,744,11,4,192,2025-01-04,"
"01/02/2025,instagram,EUR,1084,454,18,0,0,2025-01-02,1178.2608695652173"
"2025/01/01,facebook ads,INR,287,702,10,0,0,2025-01-01,3.4578313253012047"
"2025.01.03,instagram,USD,1908,884,10,1,51,2025-01-03,"
"2025/01/04,linkedin ads,INR,2820,135,12,3,171,2025-01-04,33.975903614457835"
"01/02/2025,facebook ads,INR,1644,877,21,3,123,2025-01-02,19.80722891566265"
"01/02/2025,linkedin ads,INR,437,882,22,2,98,2025-01-02,5.265060240963855"
"2025/01/01,linkedin ads,USD,332,698,17,0,0,2025-01-01,"
"2025/01/04,instagram,USD,2320,345,21,5,245,2025-01-04,"
"01/02/2025,instagram,INR,578,508,13,0,0,2025-01-02,6.963855421686747"
"01/02/2025,facebook ads,USD,2754,249,20,2,110,2025-01-02,"
"01/02/2025,facebook ads,EUR,1321,140,19,1,47,2025-01-02,1435.8695652173913"
"05-jan-2025,facebook ads,INR,2970,750,28,1,49,2025-01-05,35.78313253012048"
"01/02/2025,instagram,USD,432,586,25,2,100,2025-01-02,"
"2025/01/04,Google ads,INR,281,171,19,0,0,2025-01-04,3.3855421686746987"
"05-jan-2025,instagram,INR,2453,970,11,1,51,2025-01-05,29.55421686746988"
"05-jan-2025,instagram,USD,802,104,29,1,52,2025-01-05,"
"05-jan-2025,Google ads,EUR,421,692,27,1,50,2025-01-05,457.6086956521739"
"01/02/2025,Google ads,USD,1471,359,26,3,141,2025-01-02,"
"2025/01/01,instagram,USD,1845,884,24,3,135,2025-01-01,"
"2025.01.03,Google ads,USD,1525,915,23,3,150,2025-01-03,"
"2025/01/04,linkedin ads,INR,2151,579,25,3,120,2025-01-04,25.91566265060241"
"2025/01/04,instagram,EUR,413,896,21,3,126,2025-01-04,448.9130434782609"
"2025.01.03,facebook ads,USD,1211,479,29,0,0,2025-01-03,"
"2025/01/01,instagram,USD,1903,120,27,2,80,2025-01-01,"
"2025/01/01,Google ads,USD,1216,502,23,4,220,2025-01-01,"
"05-jan-2025,Google ads,USD,1987,740,26,2,100,2025-01-05,"
"2025/01/04,instagram,USD,1888,723,12,0,0,2025-01-04,"
"01/02/2025,facebook ads,EUR,2495,821,26,4,196,2025-01-02,2711.9565217391305"
"01/02/2025,linkedin ads,INR,2590,430,17,4,208,2025-01-02,31.204819277108435"
"05-jan-2025,instagram,EUR,2199,151,26,3,135,2025-01-05,2390.2173913043475"
"2025.01.03,facebook ads,USD,2952,915,10,3,150,2025-01-03,"
"05-jan-2025,facebook ads,USD,841,961,15,4,236,2025-01-05,"
"2025/01/04,instagram,INR,1032,596,15,4,180,2025-01-04,12.433734939759036"
"2025.01.03,facebook ads,INR,1314,351,19,2,96,2025-01-03,15.831325301204819"
"01/02/2025,Google ads,EUR,2975,551,12,1,42,2025-01-02,3233.695652173913"
"05-jan-2025,instagram,USD,1539,981,29,3,120,2025-01-05,"
"01/02/2025,Google ads,EUR,2316,149,26,3,171,2025-01-02,2517.391304347826"
"01/02/2025,facebook ads,USD,1424,959,24,3,135,2025-01-02,"
"2025/01/01,facebook ads,INR,1377,603,16,4,224,2025-01-01,16.59036144578313"
"2025/01/01,instagram,INR,1548,435,24,5,250,2025-01-01,18.650602409638555"
"01/02/2025,instagram,EUR,2924,713,24,4,192,2025-01-02,3178.260869565217"
"2025/01/04,instagram,EUR,2547,176,18,1,48,2025-01-04,2768.478260869565"
"2025.01.03,instagram,INR,2100,264,13,2,82,2025-01-03,25.301204819277107"
"01/02/2025,linkedin ads,USD,2829,821,18,4,232,2025-01-02,"
"05-jan-2025,Google ads,INR,1195,420,25,1,41,2025-01-05,14.397590361445783"
"2025/01/04,linkedin ads,EUR,2070,838,17,3,147,2025-01-04,2250.0"
"05-jan-2025,instagram,INR,1453,447,17,3,135,2025-01-05,17.50602409638554"
"05-jan-2025,facebook ads,EUR,211,331,10,1,54,2025-01-05,229.3478260869565"
"2025.01.03,linkedin ads,EUR,1539,850,17,0,0,2025-01-03,1672.8260869565217"
"2025/01/04,facebook ads,USD,1557,881,21,4,212,2025-01-04,"
"2025.01.03,linkedin ads,INR,1492,205,25,4,164,2025-01-03,17.97590361445783"
"2025.01.03,Google ads,USD,1282,176,22,4,208,2025-01-03,"
"2025.01.03,Google ads,EUR,232,169,28,3,150,2025-01-03,252.17391304347825"
"2025.01.03,instagram,INR,2688,843,26,4,160,2025-01-03,32.3855421686747"
"2025.01.03,Google ads,USD,2271,835,29,1,47,2025-01-03,"
"2025.01.03,facebook ads,EUR,1567,309,26,3,165,2025-01-03,1703.2608695652173"
"2025.01.03,Google ads,INR,2360,317,25,1,54,2025-01-03,28.433734939759034"
"2025.01.03,facebook ads,EUR,759,615,10,1,51,2025-01-03,825.0"
"01/02/2025,linkedin ads,EUR,2585,919,27,4,212,2025-01-02,2809.782608695652"
"2025/01/04,Google ads,INR,920,742,26,1,56,2025-01-04,11.08433734939759"
"01/02/2025,linkedin ads,INR,1206,340,13,3,153,2025-01-02,14.53012048192771"
"05-jan-2025,Google ads,INR,2932,452,21,3,141,2025-01-05,35.325301204819276"
"2025/01/01,Google ads,INR,1519,809,23,4,208,2025-01-01,18.301204819277107"
"2025/01/04,instagram,EUR,693,130,16,4,160,2025-01-04,753.2608695652174"
"01/02/2025,linkedin ads,USD,1943,790,11,0,0,2025-01-02,"
"05-jan-2025,Google ads,INR,1562,577,17,0,0,2025-01-05,18.819277108433734"
"2025.01.03,linkedin ads,EUR,1993,356,20,3,147,2025-01-03,2166.304347826087"
"05-jan-2025,instagram,EUR,955,545,21,4,220,2025-01-05,1038.0434782608695"
"2025/01/01,facebook ads,USD,2085,386,28,3,147,2025-01-01,"
"2025/01/01,Google ads,USD,263,991,27,4,168,2025-01-01,"
"2025.01.03,instagram,USD,2276,597,12,0,0,2025-01-03,"
"01/02/2025,Google ads,USD,2015,781,10,2,98,2025-01-02,"
"2025.01.03,linkedin ads,USD,853,210,13,2,104,2025-01-03,"
"05-jan-2025,linkedin ads,INR,2973,775,25,3,150,2025-01-05,35.81927710843374"
"2025/01/01,instagram,INR,937,768,15,2,106,2025-01-01,11.289156626506024"
"05-jan-2025,facebook ads,EUR,2600,959,29,2,112,2025-01-05,2826.086956521739"
"05-jan-2025,facebook ads,USD,1895,478,28,3,156,2025-01-05,"
"01/02/2025,linkedin ads,USD,717,969,22,2,96,2025-01-02,"
"2025/01/04,linkedin ads,USD,2029,464,18,0,0,2025-01-04,"
"05-jan-2025,Google ads,EUR,1897,511,24,1,57,2025-01-05,2061.9565217391305"
"2025/01/04,instagram,EUR,2878,431,13,0,0,2025-01-04,3128.260869565217"
"01/02/2025,instagram,USD,515,878,20,3,153,2025-01-02,"
"2025.01.03,linkedin ads,INR,1627,966,23,2,88,2025-01-03,19.602409638554217"
"05-jan-2025,linkedin ads,EUR,2697,618,26,0,0,2025-01-05,2931.5217391304345"
"2025/01/04,Google ads,INR,1279,353,14,4,196,2025-01-04,15.409638554216867"
"2025/01/04,facebook ads,USD,1832,637,10,2,118,2025-01-04,"
"01/02/2025,instagram,INR,2138,563,24,2,92,2025-01-02,25.759036144578314"
"2025.01.03,linkedin ads,EUR,558,849,26,3,177,2025-01-03,606.5217391304348"
"2025/01/04,Google ads,EUR,2224,509,25,0,0,2025-01-04,2417.391304347826"
"2025/01/04,Google ads,USD,268,473,20,2,116,2025-01-04,"
"01/02/2025,instagram,INR,1037,856,19,4,200,2025-01-02,12.493975903614459"
"2025.01.03,linkedin ads,EUR,1924,384,27,3,156,2025-01-03,2091.304347826087"
"2025/01/01,Google ads,USD,1660,614,27,2,92,2025-01-01,"
"2025/01/04,Google ads,INR,2273,784,24,4,204,2025-01-04,27.3855421686747"
"05-jan-2025,Google ads,USD,1159,626,23,4,200,2025-01-05,"
"2025/01/04,Google ads,INR,1704,769,16,0,0,2025-01-04,20.53012048192771"
"2025/01/04,Google ads,USD,2662,270,16,0,0,2025-01-04,"
"01/02/2025,Google ads,INR,1188,919,12,4,164,2025-01-02,14.313253012048193"
"2025/01/04,Google ads,EUR,522,927,21,4,228,2025-01-04,567.391304347826"
"2025.01.03,facebook ads,USD,902,603,15,4,220,2025-01-03,"
"2025/01/01,facebook ads,INR,2144,480,16,2,92,2025-01-01,25.83132530120482"
"2025/01/04,Google ads,USD,1460,827,17,0,0,2025-01-04,"
"05-jan-2025,linkedin ads,USD,1583,351,19,4,184,2025-01-05,"
"2025.01.03,linkedin ads,USD,1841,415,21,0,0,2025-01-03,"
"01/02/2025,Google ads,INR,2737,750,12,0,0,2025-01-02,32.975903614457835"
"2025.01.03,instagram,EUR,2499,871,16,4,160,2025-01-03,2716.304347826087"
"2025/01/01,facebook ads,EUR,1546,233,22,0,0,2025-01-01,1680.4347826086955"
"01/02/2025,facebook ads,EUR,1370,152,25,4,172,2025-01-02,1489.1304347826085"
"05-jan-2025,instagram,INR,2574,319,28,2,114,2025-01-05,31.012048192771083"
"2025.01.03,linkedin ads,USD,1098,919,26,2,106,2025-01-03,"
"2025/01/04,instagram,USD,2050,732,27,3,150,2025-01-04,"
"01/02/2025,linkedin ads,EUR,2007,835,22,4,172,2025-01-02,2181.5217391304345"
"2025/01/04,Google ads,EUR,2152,123,23,2,94,2025-01-04,2339.1304347826085"
"05-jan-2025,Google ads,INR,2783,348,13,2,90,2025-01-05,33.53012048192771"
"2025/01/04,instagram,USD,1126,600,22,5,265,2025-01-04,"
"01/02/2025,facebook ads,USD,1480,348,17,4,200,2025-01-02,"
"2025/01/01,facebook ads,EUR,472,402,11,3,150,2025-01-01,513.0434782608695"
"2025/01/04,instagram,USD,725,998,15,2,84,2025-01-04,"
"2025/01/01,facebook ads,EUR,1506,377,29,3,126,2025-01-01,1636.9565217391303"
"2025.01.03,Google ads,EUR,2122,684,19,3,156,2025-01-03,2306.5217391304345"
"2025/01/04,facebook ads,EUR,2601,142,13,4,192,2025-01-04,2827.173913043478"
"01/02/2025,facebook ads,EUR,1301,940,12,4,184,2025-01-02,1414.1304347826087"
"2025/01/04,linkedin ads,USD,881,881,24,0,0,2025-01-04,"
"2025.01.03,Google ads,EUR,1484,752,28,0,0,2025-01-03,1613.0434782608695"
"2025/01/04,Google ads,INR,1674,526,22,4,220,2025-01-04,20.16867469879518"
"2025/01/04,facebook ads,EUR,2905,689,15,1,43,2025-01-04,3157.608695652174"
"2025/01/01,instagram,EUR,2024,118,28,1,49,2025-01-01,2200.0"
"01/02/2025,instagram,EUR,1872,137,13,3,126,2025-01-02,2034.782608695652"
"05-jan-2025,Google ads,EUR,1492,303,18,3,162,2025-01-05,1621.7391304347825"
"05-jan-2025,Google ads,USD,1847,969,22,1,49,2025-01-05,"
"2025/01/01,Google ads,USD,1313,815,10,4,176,2025-01-01,"
"2025/01/04,facebook ads,USD,1008,141,11,1,42,2025-01-04,"
"01/02/2025,Google ads,USD,1303,155,15,1,55,2025-01-02,"
"2025.01.03,Google ads,INR,459,603,17,4,184,2025-01-03,5.530120481927711"
"2025/01/04,instagram,EUR,2374,877,23,3,144,2025-01-04,2580.4347826086955"
"2025/01/01,instagram,EUR,498,288,18,4,200,2025-01-01,541.3043478260869"
"05-jan-2025,instagram,INR,1646,464,10,0,0,2025-01-05,19.83132530120482"
"2025.01.03,linkedin ads,EUR,435,716,12,3,123,2025-01-03,472.8260869565217"
"05-jan-2025,facebook ads,USD,915,941,23,0,0,2025-01-05,"
"2025/01/01,linkedin ads,INR,2904,978,10,2,106,2025-01-01,34.98795180722892"
"2025/01/01,linkedin ads,EUR,1564,351,24,3,174,2025-01-01,1700.0"
